id;codigo;modelo;tipo_autos_id;marca_autos_id
4328;4535130;VITARA DE LUX;4;146
4329;4535125;VITARA FIBRA 1.6IQJGLX;4;146
4330;4535124;VITARA FIBRA 1.6IQJGLXC;4;146
4331;4535341;VITARA JLX 1.6;4;146
4332;4535342;VITARA JX;4;146
4333;4535123;VITARA LUJO 1.6IJGLX;4;146
4334;4535343;VITARA NEW 1.6 GLS;4;146
4335;4535120;VITARA STANDARD;4;146
4336;4535121;VITARA STD 1.6IJX;4;146
4337;4535344;VITARA STD 1.6IJX PS;4;146
4338;4535160;VITARA TECHO FIBRA;4;146
4339;4535150;VITARA TECHO LONA;4;146
4340;4550071;4 RUNNER;4;147
4341;4550106;4 RUNNER 2.4;4;147
4342;4550107;4 RUNNER 4.0 AT;4;147
4343;4550108;4 RUNNER LIMITED 4.0;4;147
4344;4550109;4 RUNNER NEW SR5;4;147
4345;4550110;4 RUNNER S/S;4;147
4346;4550111;4 RUNNER SL LIMITED 3.4;4;147
4347;4550075;4 RUNNER SR;4;147
4348;4550112;4 RUNNER SR5 4X4 4.0 AUT;4;147
4349;4550113;4 RUNNER WAGON 4WD;4;147
4350;4550005;ADVANTAGE;4;147
4351;4550006;ADVANTAGE RAV 4;4;147
4352;4550010;FJ CRUISER;4;147
4353;4550114;FJ CRUSIER 4X4;4;147
4354;4550115;FJ CRUSIER LIMITED;4;147
4355;4550116;FJ CRUSIER LIMITED 4X4 4.0 AUT;4;147
4356;4550080;LAND CRUISER;4;147
4357;4550117;LAND CRUISER 4.0 AUT.;4;147
4358;4550070;LAND CRUISER 4RUNNER 4WD;4;147
4359;4550081;LAND CRUISER DLX;4;147
4360;4550118;LAND CRUISER GX 2.7;4;147
4361;4550119;LAND CRUISER NEW;4;147
4362;4550083;LAND CRUISER PRADO;4;147
4363;4550120;LAND CRUISER PRADO 2.7;4;147
4364;4550121;LAND CRUISER PRADO GX;4;147
4365;4550122;LAND CRUISER STD;4;147
4366;4550101;RAV 4;4;147
4367;4550123;RAV 4 2.0;4;147
4368;4550124;RAV 4 2.0 4X2 MT;4;147
4369;4550125;RAV 4 2.4;4;147
4370;4550126;RAV 4 2.4 AUT;4;147
4371;4550127;RAV 4 2.400 C.C.;4;147
4372;4550128;RAV 4 2.5 4X2 AT;4;147
4373;4550129;RAV 4 4X2 AT 2.4;4;147
4374;4550130;RAV 4 4X4 2.4;4;147
4375;4550131;RAV 4 ADVANTAGE;4;147
4376;4550132;RAV 4 ADVANTAGE 1.8;4;147
4377;4550133;RAV 4 ADVANTAGE 2.4 A;4;147
4378;4550134;RAV 4 AUT LUJO 4X4;4;147
4379;4550135;RAV 4 LIMITED 2.4 AUT;4;147
4380;4550136;RAV 4 LUJO 2.0 4X4;4;147
4381;4550137;RAV 4 LUJO 2.0 MEC 4X2 STD;4;147
4382;4550138;RAV 4 LUJO 2.5 4X2;4;147
4383;4550139;RAV 4 SW;4;147
4384;4550140;RAV 4 SXA 11L;4;147
4385;4550105;RUSH;4;147
4386;4550103;TOYOTA RUSH;4;147
4387;4575020;TIGUAN;4;148
4388;4575022;TIGUAN 2.0 T/A;4;148
4389;4575023;TIGUAN 2.0 TSI;4;148
4390;4575024;TIGUAN CONFORTLINE 1.4;4;148
4391;4575025;TIGUAN FL HIGHLINE 2.0;4;148
4392;4575026;TIGUAN PREMIUM AT 4X4;4;148
4393;4575027;TIGUAN TDI AT COMFORTLINE 4M 5P;4;148
4394;4575028;TIGUAN TREND & FUN TSI MT;4;148
4395;4575010;TOUAREG;4;148
4396;4575029;TOUAREG R5 TDI;4;148
4397;4575030;TOUAREG TDI 3.0 AUT;4;148
4398;4575031;TOUAREG V6 JEEP;4;148
4399;4575032;TOUAREG V6 STATION WAGON;4;148
4400;4575033;TOUAREG V8;4;148
4401;4917001;OTING;4;149
4402;4650001;HUNTER;4;150
4403;5995001;SUBURBAN 5,7;5;151
4404;5995002;SUBURBAN 5.3;5;151
4405;5995003;SUBURBAN LT SU AWD 5.3;5;151
4406;5992002;AEROSTAR 3.0 XL 4WD;5;152
4407;5992003;AEROSTAR 30 XL;5;152
4408;5992004;AEROSTAR CARGO VAN;5;152
4409;5992005;AEROSTAR S.CLUB XLT;5;152
4410;5992001;AEROSTAR S/S;5;152
4411;5992006;AEROSTAR XL LARGA;5;152
4412;5992007;AEROSTAR XL PLUS;5;152
4413;5992008;AEROSTAR XL PLUS CORTA 4W;5;152
4414;5992009;AEROSTAR XL PLUS LARGA 4W;5;152
4415;5992010;AEROSTAR XL. 4X2;5;152
4416;5992011;AEROSTAR XLT 3.0;5;152
4417;5992012;AEROSTAR XLT 3.0 LARGA;5;152
4418;5992013;AEROSTAR XLT 3.0 LARGA 4W;5;152
4419;5992014;AEROSTAR XLT 4 X 2;5;152
4420;5992015;AEROSTAR XLT 4WD;5;152
4421;5992016;AEROSTAR XLT C;5;152
4422;5992017;AEROSTAR XLT L;5;152
4423;5992018;AEROSTAR XLT STANDART;5;152
4424;5140090;ECONOLINE 150;5;152
4425;5140095;ECONOLINE 250;5;152
4426;5140092;ECONOLINE E-150-4.9;5;152
4427;5992019;TRANSIT 2.2 LTS SOHC 5P;5;152
4428;5992020;TRANSIT 2.2L T/M 17+1;5;152
4429;5992021;TRANSIT 460E 2.2L DSL PUMA;5;152
4430;5992022;TRANSIT CDI 2.2;5;152
4431;5992023;TRANSIT KOMBI;5;152
4432;5992024;TRANSIT VAN LWB;5;152
4433;5992025;TRANSIT VAN LWB 2.4;5;152
4434;5992026;TRANSIT VAN MWB;5;152
4435;5992027;WINDSTAR GL;5;152
4436;5992028;WINDSTAR LX LUXE;5;152
4437;5142003;K1 13+1;5;153
4438;5142001;VIEW 2.2 L;5;153
4439;5142002;VIEW CARGO 2.2 L;5;153
4440;5220071;H350 SOLATI CARGO VAN A/C EURO V;5;154
4441;5330023;SPRINTER 313 CDI;5;155
4442;5330026;SPRINTER 415;5;155
4443;5330024;SPRINTER 515;5;155
4444;5330031;V 200 CDI;5;155
4445;5330030;V 200 CDI  7+1;5;155
4446;5993001;V 220 CDI 7+1;5;155
4447;5330029;VIANO CDI 2.2;5;155
4448;5330028;VITO 111;5;155
4449;5340040;L-300 4WD;5;156
4450;5340035;L-300 C/VENTANAS;5;156
4451;5375019;VANETTE 11 PASAJEROS;5;157
4452;5375018;VANETTE 12 PASAJEROS;5;157
4453;5375015;VANETTE 8 PASAJEROS;5;157
4454;5415010;BOXER DA;5;158
4455;5415017;EXPERT TEPEE 1.6 HDI;5;158
4456;5550030;HI-ACE COMMUTER 15AS;5;159
4457;5550040;HI-ACE COMMUTER T.ALTO;5;159
4458;8010020;ALFA;8;160
4459;8023015;100;8;161
4460;8023010;80;8;161
4461;8023028;A 4 AVANT;8;161
4462;8023026;A4;8;161
4463;8023027;A4 AVANT;8;161
4464;8023025;A4 AVANT-QUATTRO;8;161
4465;8023030;A6;8;161
4466;8023065;A6 AVANT;8;161
4467;8023061;ALL ROAD;8;161
4468;8023055;ALLROAD;8;161
4469;8023066;ALLROAD 2.7 BITURBO;8;161
4470;8023067;ALLROAD 4.2;8;161
4471;8023062;Q2;8;161
4472;8023083;Q2 1.4 TFSI;8;161
4473;8023059;Q3;8;161
4474;8023081;Q3 1.4 TFSI;8;161
4475;8023079;Q3 2.0 TDI Q STRONIC;8;161
4476;8023080;Q3 FSI  2.0 AUT;8;161
4477;8023058;Q5;8;161
4478;8023077;Q5 2.0 AUT;8;161
4479;8023075;Q5 2.0 T;8;161
4480;8023078;Q5 TFSI 2.0 AUT;8;161
4481;8023020;S4;8;161
4482;8023041;S6;8;161
4483;8023082;SQ5 3.0 TFSI;8;161
4484;8035100;320;8;162
4485;8035200;328;8;162
4486;8035300;X 1;8;162
4487;8035400;X 6;8;162
4488;8035409;X2;8;162
4489;8035421;X5 M50i;8;162
4490;8035418;X5 XDRIVE;8;162
4491;8035407;X5 XDRIVE 3.0 AUT;8;162
4492;8035422;X5 XDRIVE25d;8;162
4493;8035423;X5 XDRIVE30d;8;162
4494;8035419;X5 XDRIVE40i;8;162
4495;8035420;X5 XDRIVE45e;8;162
4496;8035410;X6 COUPE;8;162
4497;8035413;X6 M 4.4 AUT;8;162
4498;8035411;X6 XDRIVE 30D 3.0 AT;8;162
4499;8035401;X6 XDRIVE 50I;8;162
4500;8035414;X6 XDRIVE35I 3.0 AUT;8;162
4501;8035412;X6 XDRIVE50I 4.4 AUT;8;162
4502;8996001;X7 XDRIVE30D;8;162
4503;8996002;X7 XDRIVE40ID;8;162
4504;8996003;X7 XDRIVE50ID;8;162
4505;8965002;BAIC X25;8;163
4506;8965008;X25 1.5AT ELITE;8;163
4507;8965006;X25 1.5MT CONFORTABLE;8;163
4508;8965007;X25 1.5MT ELITE;8;163
4509;8965003;X35;8;163
4510;8965011;X35 1.5 4AT LUXURY;8;163
4511;8965009;X35 1.5 5MT ELITE;8;163
4512;8965010;X35 1.5 5MT LUXURY;8;163
4513;8965005;X55 1.5;8;163
4514;8916015;KONECT;8;164
4515;8916018;KONECT 1.5 TMT CLASSIC;8;164
4516;8916019;KONECT 1.5 TMT LUXURY;8;164
4517;8916016;KONECT 1.6 MT CLASSIC;8;164
4518;8916017;KONECT 1.6 MT LUXURY;8;164
4519;8916002;V3;8;164
4520;8916010;V3 1.5 AT G ELITE;8;164
4521;8916008;V3 1.5 MT G;8;164
4522;8916009;V3 1.5 MT G ELITE;8;164
4523;8916012;V3 1.5 MT GX ELITE;8;164
4524;8916011;V3 1.5 TMT G TURBO;8;164
4525;8916001;V5;8;164
4526;8916004;V5 1.6 MT COMFORTABLE;8;164
4527;8916005;V5 CONFORT 1.6;8;164
4528;8916007;V5 DEPORTIVO 1.5 MEC;8;164
4529;8057001;S6;8;165
4530;8703008;A500;8;166
4531;8703009;CS 15;8;166
4532;8703012;CS 15 COMFORT;8;166
4533;8703011;CS 75 LX 1.8;8;166
4534;8703001;CS1;8;166
4535;8703016;CS55;8;166
4536;8703017;CS55 COMFORT;8;166
4537;8703018;CS55 LUXURY;8;166
4538;8703013;CS75;8;166
4539;8703007;CX70;8;166
4540;8063010;DESTINY;8;167
4541;8063015;DESTINY 2.0;8;167
4542;8063028;K60;8;167
4543;8063026;K60 GL;8;167
4544;8063027;K60 GLS;8;167
4545;8063013;TIGGO 2;8;167
4546;8063018;TIGGO 2 GL MT;8;167
4547;8063019;TIGGO 2 GLS MT;8;167
4548;8063011;TIGGO 2 GLX MT;8;167
4549;8063017;TIGGO 2 L MT;8;167
4550;8063014;TIGGO 3;8;167
4551;8063024;TIGGO 3 GLS MT;8;167
4552;8063025;TIGGO 3 GLX MT;8;167
4553;8063022;TIGGO 7 GLS DCT;8;167
4554;8063020;TIGGO 7 GLS MT;8;167
4555;8063023;TIGGO 7 GLX DCT;8;167
4556;8063021;TIGGO 7 GLX MT;8;167
4557;8063030;Tiggo 8 GL MT;8;167
4558;8063031;Tiggo 8 GLS MT;8;167
4559;8063032;Tiggo 8 GLX DCT;8;167
4560;8065204;ASTRA;8;168
4561;8065246;ASTRO;8;168
4562;8065264;ASTRO VAN 4.3;8;168
4563;8065266;ASTRO VAN LS 4X4;8;168
4564;8065240;BLAZER;8;168
4565;8065267;BLAZER 4.3;8;168
4566;8065030;CAPTIVA;8;168
4567;8065280;CAPTIVA 5 LS 2 4L FWD 6MT;8;168
4568;8065279;CAPTIVA 5 LT 2 4L AWD 6MT;8;168
4569;8065276;CAPTIVA 5 LT AWD 2.2;8;168
4570;8065274;CAPTIVA II LT 2.4 AT;8;168
4571;8065275;CAPTIVA III LS 2.2D;8;168
4572;8065277;CAPTIVA III LT AWD 2.2;8;168
4573;8065278;CAPTIVA III LT FULL AWD 2.4 AUT;8;168
4574;8065269;CAPTIVA LS 2.0 D;8;168
4575;8065273;CAPTIVA LS 2.4;8;168
4576;8065268;CAPTIVA LS 2.4L;8;168
4577;8065270;CAPTIVA LS SU 5P;8;168
4578;8065271;CAPTIVA LT;8;168
4579;8065281;CAPTIVA LTZ 2.2D;8;168
4580;8065272;CAPTIVA LTZ AWD 2.0 AT;8;168
4581;8065210;CORSA;8;168
4582;8995021;GROOVE;8;168
4583;8065100;IMPALA;8;168
4584;8065229;OPTRA;8;168
4585;8065237;ORLANDO;8;168
4586;8995002;ORLANDO AT;8;168
4587;8995003;ORLANDO LS 2.0;8;168
4588;8995004;ORLANDO LT 2.4;8;168
4589;8995005;ORLANDO MT;8;168
4590;8065256;SPIN;8;168
4591;8065247;SUBURBAN;8;168
4592;8065296;SUBURBAN 5.3;8;168
4593;8065297;SUBURBAN LT SU AWD 5.3;8;168
4594;8065245;TAHOE;8;168
4595;8065253;TRACKER;8;168
4596;8995006;TRACKER 1.8 AWD LT AT;8;168
4597;8995007;TRACKER 1.8 FWD LT MT;8;168
4598;8995008;TRACKER AWD LT AT;8;168
4599;8995009;TRACKER FWD LS MT;8;168
4600;8995010;TRACKER FWD LT MT;8;168
4601;8995011;TRACKER LS 1.8;8;168
4602;8995001;TRACKER LT 1.8;8;168
4603;8065248;TRAILBLAZER;8;168
4604;8065235;TRAVERSE;8;168
4605;8995012;TRAVERSE LT;8;168
4606;8995013;TRAVERSE LTZ;8;168
4607;8065257;TRAX;8;168
4608;8065305;TRAX LS;8;168
4609;8065304;TRAX LT;8;168
4610;8065306;TRAX PREMIER;8;168
4611;8065249;TROOPER;8;168
4612;8065230;UPLANDER;8;168
4613;8995014;UPLANDER LS VAN 3.9L;8;168
4614;8995015;UPLANDER V6 3.5 L;8;168
4615;8065220;VECTRA;8;168
4616;8065222;VECTRA 1.6;8;168
4617;8065282;VECTRA 1.8 SW;8;168
4618;8065250;VENTURE;8;168
4619;8065283;VENTURE LWB 3.4;8;168
4620;8065284;VENTURE VENTURE LS;8;168
4621;8065232;VIVANT;8;168
4622;8995016;VIVANT LS 1.6;8;168
4623;8065251;ZAFIRA;8;168
4624;8065300;ZAFIRA ESSENTIA 1.8 MTA;8;168
4625;8065301;ZAFIRA II 2.0;8;168
4626;8070050;CARAVAN;8;169
4627;8070040;CARAVAN 2.4 SE;8;169
4628;8070030;CARAVAN 2.4S;8;169
4629;8070097;CARAVAN 2.5;8;169
4630;8070098;CARAVAN 2.8 AUT;8;169
4631;8070099;CARAVAN 3.3 SE;8;169
4632;8070100;CARAVAN 3.3 SL;8;169
4633;8070070;GRAND CARAVAN;8;169
4634;8070101;GRAND TOWN COUNTRY 3.8 TOURING;8;169
4635;8070090;NEW CARAVAN;8;169
4636;8070102;NEW CARAVAN 3.3;8;169
4637;8070095;NEW CHEROKEE;8;169
4638;8070080;PACIFICA;8;169
4639;8070091;TOWN COUNTRY;8;169
4640;8070103;TOWN COUNTRY LX;8;169
4641;8070104;TOWN COUNTRY LXI 3.3;8;169
4642;8070081;VOYAGER;8;169
4643;8070105;VOYAGER 3.0;8;169
4644;8070106;VOYAGER 3.3;8;169
4645;8075149;C3 AIRCROSS;8;170
4646;8075165;C5 AIRCROSS;8;170
4647;8075150;DS7 CROSSBACK;8;170
4648;8075142;GRAND C4 PICASSO;8;170
4649;8075131;MULTIESPACE VAN;8;170
4650;8075130;MULTISPACE;8;170
4651;8075151;MULTISPACE 1.6;8;170
4652;8075100;XANTIA;8;170
4653;8075101;XANTIA 2.0 SX;8;170
4654;8075141;XSARA;8;170
4655;8075153;ZX -16 VALV;8;170
4656;8075154;ZX -19 VOLCAN;8;170
4657;8075070;ZX 1.4;8;170
4658;8075075;ZX 1.8;8;170
4659;8075155;ZX AUDACE;8;170
4660;8075156;ZX AUDACE 1.6;8;170
4661;8075157;ZX AURA;8;170
4662;8075152;ZX AURA 1.8;8;170
4663;8075158;ZX AVANTAGE;8;170
4664;8075159;ZX FURIO COUPE;8;170
4665;8075160;ZX HARMONIE;8;170
4666;8075161;ZX REFLEX;8;170
4667;8075162;ZX REFLEX COUPE;8;170
4668;8075163;ZX REFLEX FLASH;8;170
4669;8075164;ZX VOLCANE;8;170
4670;8095002;NUBIRA;8;171
4671;8095008;REZZO;8;171
4672;8100040;CUORE;8;172
4673;8100201;GRAN MOVE;8;172
4674;8100208;NEW TERIOS 1.5;8;172
4675;8712001;JOYEAR;8;173
4676;8112003;560;8;174
4677;8112009;560 1.8L COMFORT;8;174
4678;8112010;560 1.8L COMFORT 2R;8;174
4679;8112011;560 1.8L COMFORT ESPECIAL;8;174
4680;8112001;580;8;174
4681;8112005;580 1.5 T CONFORT;8;174
4682;8112006;580 1.5 T CVT CONFORT;8;174
4683;8112008;580 1.5 T CVT LUXURY;8;174
4684;8112007;580 1.5 T LUXURY;8;174
4685;8112004;580 1.8 CONFORT;8;174
4686;8112002;580 CONFORT;8;174
4687;8120061;CALIBER;8;175
4688;8120070;DURANGO;8;175
4689;8120081;DURANGO CITADEL;8;175
4690;8120082;DURANGO EXPRESS;8;175
4691;8120080;JOURNEY;8;175
4692;8120089;JOURNEY NEW 2.4L AT SXT;8;175
4693;8120090;JOURNEY SE 2.4;8;175
4694;8120091;JOURNEY SE 2.4 AT;8;175
4695;8120092;JOURNEY SE LX 2.4;8;175
4696;8120093;JOURNEY SXT 2.7;8;175
4697;8120084;NEW JOURNEY;8;175
4698;8120075;NITRO;8;175
4699;8120094;NITRO NITRO AXT 4X4;8;175
4700;8120095;NITRO SLT 3.7 L V6;8;175
4701;8115010;AX7;8;176
4702;8115001;EQ5021 MINI VAN;8;176
4703;8115005;H30 CROSS;8;176
4704;8115004;H30 CROSS ELEGANT 1.6;8;176
4705;8115008;JOYEAR;8;176
4706;8115006;JOYEAR CROSS 1.6 LV;8;176
4707;8115007;OTING;8;176
4708;8115002;SUCCE;8;176
4709;8115013;SX5;8;176
4710;8115011;SX6;8;176
4711;8115003;VAN SUCCE;8;176
4712;8968001;7 CROSSBACK;8;177
4713;8968006;7 CROSSBACK BLUEHDI 180;8;177
4714;8968005;7 CROSSBACK PURE TECH 225;8;177
4715;8968004;7 CROSSBACK THP 165;8;177
4716;8910003;D60;8;178
4717;8910005;R7 BASIC MT;8;178
4718;8910006;R7 LUXURY AT;8;178
4719;8910004;R7 LUXURY MT;8;178
4720;8135034;MAREA;8;179
4721;8135035;MAREA ELX;8;179
4722;8135071;PALIO;8;179
4723;8135081;STILO;8;179
4724;8135054;TEMPRA;8;179
4725;8135052;TEMPRA 1.6;8;179
4726;8135094;TEMPRA 1.6 SE LIBERTY;8;179
4727;8135095;TEMPRA 1.6 SX;8;179
4728;8135096;TEMPRA 1.8 SX IE;8;179
4729;8135097;TEMPRA 1.8 T/C;8;179
4730;8135098;TEMPRA 2.0 SE;8;179
4731;8135051;TEMPRA SW LIBERTY;8;179
4732;8135053;TEMPRA SX 1.6;8;179
4733;8135090;WEEKEND;8;179
4734;8135092;WEEKEND TREKKING;8;179
4735;8135099;WEEKEND TREKKING 1.3;8;179
4736;8992025;ALL NEW TERRITORY TITANIUM;8;180
4737;8992024;ALL NEW TERRITORY TREND;8;180
4738;8140186;ECOSPORT;8;180
4739;8992004;ECOSPORT 1.6;8;180
4740;8992001;ECOSPORT 4X2 XLS;8;180
4741;8992002;ECOSPORT 4X2 XLT;8;180
4742;8992005;ECOSPORT 5 E 1.6 L;8;180
4743;8992006;ECOSPORT NEW SE 1.6;8;180
4744;8992007;ECOSPORT NEW TITANIUM 1.6 L 4X2;8;180
4745;8992008;ECOSPORT NEW XLS PLUS;8;180
4746;8992009;ECOSPORT NEW XLT PLUS;8;180
4747;8140204;ECOSPORT STORM;8;180
4748;8992010;ECOSPORT TITANIUM 2.0 AT;8;180
4749;8992011;ECOSPORT XLT;8;180
4750;8992012;ECOSPORT XLT 1.6;8;180
4751;8992013;ECOSPORT XLT 4X4 2.0;8;180
4752;8140200;EDGE;8;180
4753;8992014;EDGE 2.0L SEL AT ECOBOOST;8;180
4754;8992015;EDGE SE;8;180
4755;8992016;EDGE SEL 4X4 3.5 AUT;8;180
4756;8140187;ESCAPE;8;180
4757;8992017;ESCAPE II XLT 2.5 AT;8;180
4758;8992018;ESCAPE NEW 2.0 ECOBOOST SE 4X2;8;180
4759;8992019;ESCAPE NEW 3E 2.0L;8;180
4760;8992003;ESCAPE NEW ESCAPE SE 2.0 L 4X4;8;180
4761;8992020;ESCAPE NEW S 2.5 4X2;8;180
4762;8992021;ESCAPE NEW XLT 2.3 AUT;8;180
4763;8992022;ESCAPE XLS;8;180
4764;8992023;ESCAPE XLT;8;180
4765;8140105;ESCORT;8;180
4766;8140107;ESCORT LX;8;180
4767;8140101;EURO ESCORT;8;180
4768;8140188;EXPEDITION;8;180
4769;8140189;EXPLORER;8;180
4770;8140202;EXPLORER LIMITED;8;180
4771;8140185;MONDEO;8;180
4772;8140184;MONDEO CLX;8;180
4773;8992026;NEW TERRITORY;8;180
4774;8140175;TAURUS;8;180
4775;8140176;TAURUS GL;8;180
4776;8140170;TAURUS ST WAGON;8;180
4777;8992029;TERRITORY;8;180
4778;8992027;TERRITORY TITANIUM;8;180
4779;8992028;TERRITORY TREND 1.5 L AT;8;180
4780;8140190;WINDSTAR;8;180
4781;8959001;GS3;8;181
4782;8959002;GS4;8;181
4783;8168003;EX 7 GL;8;182
4784;8168004;EX 7 GS;8;182
4785;8168005;EX 7 GS 2.0;8;182
4786;8168002;EX7;8;182
4787;8161063;3;8;183
4788;8161060;3 2.0 4x2 LE;8;183
4789;8161061;3 2.0 4X2 SR;8;183
4790;8161062;3 2.0 4X4 SR;8;183
4791;8161043;H3 2.0;8;183
4792;8161034;H6;8;183
4793;8161044;H6 1.5L TB 4X2 LUXURY;8;183
4794;8161045;H6 2.0TD 4X2 CLE;8;183
4795;8161046;H6 2.0TD 4X2 EN;8;183
4796;8161047;H6 2.0TD 4X2 EN Connect;8;183
4797;8161048;H6 2.0TD 4X4 CLE;8;183
4798;8161027;H6 CLE 2.0;8;183
4799;8161035;HAVAL;8;183
4800;8161030;HAVAL 2;8;183
4801;8161020;HAVAL 3;8;183
4802;8161049;HAVAL 3 2.0 4X2 LE;8;183
4803;8161042;HAVAL 3 2.0 4X2 LE+;8;183
4804;8161050;HAVAL 3 2.0 4X4 LE+;8;183
4805;8161051;HAVAL 3 LE 2.0;8;183
4806;8161052;HAVAL 3 NEW 2.0 4X2 LE;8;183
4807;8161025;HAVAL 5;8;183
4808;8161053;HAVAL 5 2.4 4X2 LX;8;183
4809;8161054;HAVAL 5 2.4 4X4 LX;8;183
4810;8161028;HAVAL 6;8;183
4811;8161039;HAVAL H3;8;183
4812;8161029;HAVAL H5 LX 4X4 2.4;8;183
4813;8161037;HAVAL H6;8;183
4814;8161005;HOVER;8;183
4815;8161055;HOVER 2.4;8;183
4816;8161026;M4;8;183
4817;8161031;NEW HAVAL H3;8;183
4818;8161059;NEW SAFE;8;183
4819;8161010;SAFE;8;183
4820;8161056;SAFE 2.2 4X2;8;183
4821;8161057;SAFE 4 X4;8;183
4822;8161058;SAFE 4X4 ST. WAGON;8;183
4823;8711002;7 GL 2.0 COMFORT;8;184
4824;8711003;7 GLX 2.0;8;184
4825;8958003;H2;8;185
4826;8958005;H2 1.5T 4X2 ACTIVE;8;185
4827;8958006;H2 ELITE 1.5;8;185
4828;8958002;H6;8;185
4829;8958007;H6 4X2 ACTIVE;8;185
4830;8958009;H6 4X2 DELUXE;8;185
4831;8958008;H6 4X2 ELITE;8;185
4832;8958011;H6 4X4 DELUXE;8;185
4833;8958010;H6 4X4 ELITE;8;185
4834;8958004;H7;8;185
4835;8958016;"JOLION	4x2 ACTIVE MT";8;185
4836;8958014;"JOLION	4x2 DELUXE AT";8;185
4837;8958013;"JOLION	4x2 ELITE AT";8;185
4838;8958015;"JOLION	4x2 ELITE MT";8;185
4839;8195005;ACCORD;8;186
4840;8195023;ACCORD EX-R;8;186
4841;8195019;ACCORD LX;8;186
4842;8195022;ACCORD LX;8;186
4843;8195020;CIVIC SHUTTLE;8;186
4844;8195025;CIVIC SHUTTLER 4WD;8;186
4845;8195032;CRV;8;186
4846;8195049;H RV 1.6;8;186
4847;8195050;H RV LX 1.8 AUT. 4X2;8;186
4848;8195046;HR VEX;8;186
4849;8195033;HRV;8;186
4850;8195030;ODYSSEY;8;186
4851;8195040;PILOT;8;186
4852;8195051;PILOT 3.5;8;186
4853;8195052;PILOT 3.5 STATION WAGON;8;186
4854;8195053;PILOT EXL 4X4 3.5 AUT;8;186
4855;8195054;PILOT NEW ELITE 4X4;8;186
4856;8195055;PILOT NEW TOURING 4X4;8;186
4857;8195041;STREAM;8;186
4858;8195056;STREAM EX 2.0;8;186
4859;8195057;STREAM LX 2.0;8;186
4860;8195058;WR-V;8;186
4861;8220086;CRETA AT GLS;8;187
4862;8220087;CRETA GLS 1.6;8;187
4863;8220056;CRETA MT GL;8;187
4864;8220084;CRETA MT GL;8;187
4865;8220085;CRETA MT GLS;8;187
4866;8220021;ELANTRA;8;187
4867;8220020;ELANTRA 1.8 GL;8;187
4868;8220022;ELANTRA 1.8 GLS;8;187
4869;8220063;ELANTRA 1.8 GLS AUT.;8;187
4870;8220052;GRAND SANTA FE;8;187
4871;8220064;GRAND SANTA FE 2.2 CRDI GLS 4WD AT FU;8;187
4872;8220065;GRAND SANTA FE 3.3 GLS 2WD;8;187
4873;8220057;I40;8;187
4874;8220041;MATRIX;8;187
4875;8220066;NEW TUCSON GL 2.0;8;187
4876;8220067;NEW TUCSON GLS 2000;8;187
4877;8220097;PALISADE LX2 2.2 CRDI AT AWD LIMITED;8;187
4878;8220096;PALISADE LX2 2.2 CRDI AT AWD PREMIUM;8;187
4879;8220095;PALISADE LX2 3.5 AT AWD PREMIUM;8;187
4880;8220045;SANTA FE;8;187
4881;8220068;SANTA FE 2.2 CRDI GLS 4WD AT FU;8;187
4882;8220069;SANTA FE 2.2 GLS 4X4;8;187
4883;8220061;SANTA FE 2.4 GL;8;187
4884;8220062;SANTA FE 2.7 GLS;8;187
4885;8220070;SANTA FE DM 2.2 CRDI;8;187
4886;8220071;SANTA FE DM 2.4 GLS 2WD MT;8;187
4887;8220072;SANTA FE DM GLS 2.200 AT AWD;8;187
4888;8220073;SANTA FE FL GLS 4X4;8;187
4889;8220074;SANTA FE GL 2.2;8;187
4890;8220075;SANTA FE GL 2.7;8;187
4891;8220076;SANTA FE GLS 2.4 AT;8;187
4892;8220077;SANTA FE GLS 4WD 3.3. AT;8;187
4893;8220078;SANTA FE GLS FULL 4X;8;187
4894;8220030;SANTAMO;8;187
4895;8220079;SANTAMO DLX;8;187
4896;8220050;TRAJET;8;187
4897;8220080;TUCSON 2.0 AT;8;187
4898;8220081;TUCSON 2.0 MT;8;187
4899;8220082;TUCSON 2.7 AT;8;187
4900;8220092;VENUE QX 1.6 AT PREMIUM;8;187
4901;8220091;VENUE QX 1.6 AT VALUE;8;187
4902;8220089;VENUE QX 1.6 MT PLUS;8;187
4903;8220090;VENUE QX 1.6 MT VALUE;8;187
4904;8220043;VERACRUZ;8;187
4905;8928001;EX 37;8;188
4906;8928006;EX37 SIN SUBMODELO;8;188
4907;8928007;FX35 i V6 24V;8;188
4908;8928002;FX37;8;188
4909;8928008;FX37 3.7L AWD 7AT BASE;8;188
4910;8928009;FX37 SIN SUBMODELO;8;188
4911;8928010;QX30 1.6 L PREMIUM;8;188
4912;8928011;QX30 2.0L;8;188
4913;8243010;J 6 CE;8;189
4914;8243002;J6;8;189
4915;8243027;JS2 COMFORT;8;189
4916;8243029;JS2 CVT;8;189
4917;8243028;JS2 LUXURY;8;189
4918;8243035;JS3 ADVANCE;8;189
4919;8243033;JS3 COMFORT;8;189
4920;8243034;JS3 LUXURY;8;189
4921;8243038;JS4 ADVANCE;8;189
4922;8243036;JS4 COMFORT;8;189
4923;8243037;JS4 LUXURY;8;189
4924;8243011;NEW TRIP 1.8;8;189
4925;8243001;REIN;8;189
4926;8243012;REIN 2.0;8;189
